"date","geography","geography code","Passports held: Total: All usual residents; measures: Value","Passports held: Europe; measures: Value","Passports held: Europe: United Kingdom; measures: Value","Passports held: Europe: Ireland; measures: Value","Passports held: Europe: Other Europe; measures: Value","Passports held: Europe: Other Europe: EU Member countries; measures: Value","Passports held: Europe: Other Europe: EU Member countries: France; measures: Value","Passports held: Europe: Other Europe: EU Member countries: Germany; measures: Value","Passports held: Europe: Other Europe: EU Member countries: Italy; measures: Value","Passports held: Europe: Other Europe: EU Member countries: Portugal; measures: Value","Passports held: Europe: Other Europe: EU Member countries: Spain; measures: Value","Passports held: Europe: Other Europe: EU Member countries: Lithuania; measures: Value","Passports held: Europe: Other Europe: EU Member countries: Poland; measures: Value","Passports held: Europe: Other Europe: EU Member countries: Romania; measures: Value","Passports held: Europe: Other Europe: EU Member countries: Other EU countries; measures: Value","Passports held: Europe: Other Europe: Rest of Europe; measures: Value","Passports held: Europe: Other Europe: Rest of Europe: Turkey; measures: Value","Passports held: Europe: Other Europe: Rest of Europe: Other Europe; measures: Value","Passports held: Africa; measures: Value","Passports held: Africa: North Africa; measures: Value","Passports held: Africa: Central and Western Africa; measures: Value","Passports held: Africa: Central and Western Africa: Ghana; measures: Value","Passports held: Africa: Central and Western Africa: Nigeria; measures: Value","Passports held: Africa: Central and Western Africa: Other Central and Western Africa; measures: Value","Passports held: Africa: South and Eastern Africa; measures: Value","Passports held: Africa: South and Eastern Africa: Kenya; measures: Value","Passports held: Africa: South and Eastern Africa: Somalia; measures: Value","Passports held: Africa: South and Eastern Africa: South Africa; measures: Value","Passports held: Africa: South and Eastern Africa: Zimbabwe; measures: Value","Passports held: Africa: South and Eastern Africa: Other South and Eastern Africa; measures: Value","Passports held: Middle East and Asia; measures: Value","Passports held: Middle East and Asia: Middle East; measures: Value","Passports held: Middle East and Asia: Middle East: Iran; measures: Value","Passports held: Middle East and Asia: Middle East: Iraq; measures: Value","Passports held: Middle East and Asia: Middle East: Other Middle East; measures: Value","Passports held: Middle East and Asia: Eastern Asia; measures: Value","Passports held: Middle East and Asia: Eastern Asia: China; measures: Value","Passports held: Middle East and Asia: Eastern Asia: Hong Kong (Special Administrative Region of China); measures: Value","Passports held: Middle East and Asia: Eastern Asia: Japan; measures: Value","Passports held: Middle East and Asia: Eastern Asia: Other Eastern Asia; measures: Value","Passports held: Middle East and Asia: Southern Asia; measures: Value","Passports held: Middle East and Asia: Southern Asia: Afghanistan; measures: Value","Passports held: Middle East and Asia: Southern Asia: Bangladesh; measures: Value","Passports held: Middle East and Asia: Southern Asia: India; measures: Value","Passports held: Middle East and Asia: Southern Asia: Pakistan; measures: Value","Passports held: Middle East and Asia: Southern Asia: Sri Lanka; measures: Value","Passports held: Middle East and Asia: Southern Asia: Other Southern Asia; measures: Value","Passports held: Middle East and Asia: South-East Asia; measures: Value","Passports held: Middle East and Asia: South-East Asia: Malaysia; measures: Value","Passports held: Middle East and Asia: South-East Asia: Philippines; measures: Value","Passports held: Middle East and Asia: South-East Asia: Singapore; measures: Value","Passports held: Middle East and Asia: South-East Asia: Other South-East Asia; measures: Value","Passports held: Middle East and Asia: Central Asia; measures: Value","Passports held: The Americas and the Caribbean; measures: Value","Passports held: The Americas and the Caribbean: North America; measures: Value","Passports held: The Americas and the Caribbean: North America: Canada; measures: Value","Passports held: The Americas and the Caribbean: North America: United States; measures: Value","Passports held: The Americas and the Caribbean: Central America; measures: Value","Passports held: The Americas and the Caribbean: South America; measures: Value","Passports held: The Americas and the Caribbean: The Caribbean; measures: Value","Passports held: The Americas and the Caribbean: The Caribbean: Jamaica; measures: Value","Passports held: The Americas and the Caribbean: The Caribbean: Other Caribbean; measures: Value","Passports held: Antarctica and Oceania; measures: Value","Passports held: Antarctica and Oceania: Australasia; measures: Value","Passports held: Antarctica and Oceania: Australasia: Australia; measures: Value","Passports held: Antarctica and Oceania: Australasia: New Zealand; measures: Value","Passports held: Antarctica and Oceania: Other Antarctica and Oceania; measures: Value","Passports held: British Overseas Territories; measures: Value","Passports held: No passport held; measures: Value"
2021,"Greenwich 011","E02000323",12865,9980,7913,90,1977,1884,76,48,191,191,111,167,147,426,527,93,11,82,600,18,500,47,381,72,82,8,9,10,10,45,935,8,0,1,7,70,58,5,5,2,748,4,20,142,72,57,453,105,14,59,5,27,4,179,81,56,25,1,52,45,30,15,15,15,11,4,0,0,1156
2021,"Greenwich 012","E02000324",7867,6322,5284,76,962,907,53,56,87,55,66,90,95,125,280,55,13,42,227,8,184,13,146,25,35,1,1,14,7,12,252,2,1,0,1,45,32,0,10,3,174,3,3,30,8,9,121,25,5,5,0,15,6,81,26,6,20,5,35,15,12,3,17,16,10,6,1,0,968
2021,"Greenwich 014","E02000326",7793,6741,5646,153,942,887,70,38,103,51,36,67,71,151,300,55,7,48,163,5,128,16,102,10,30,0,0,14,4,12,221,7,4,0,3,58,41,3,8,6,115,0,3,71,12,4,25,39,10,18,2,9,2,102,41,6,35,8,43,10,7,3,27,27,22,5,0,0,539
2021,"Greenwich 015","E02000327",6629,5380,4596,79,705,672,48,30,63,36,68,53,52,102,220,33,6,27,316,9,281,29,231,21,26,0,1,7,3,15,188,5,2,1,2,25,20,3,1,1,124,2,6,32,5,8,71,31,3,18,1,9,3,52,14,4,10,0,10,28,18,10,22,17,13,4,5,0,671
2021,"Greenwich 016","E02000328",6512,5801,4974,141,686,628,61,55,85,29,53,69,51,43,182,58,15,43,69,8,41,6,28,7,20,3,0,11,2,4,91,6,0,0,6,27,5,2,13,7,31,0,1,20,0,1,9,22,7,5,2,8,5,119,81,16,65,1,28,9,7,2,46,46,31,15,0,0,386
2021,"Greenwich 017","E02000329",6328,5290,4577,64,649,603,35,14,56,33,53,80,59,136,137,46,4,42,174,4,149,18,120,11,21,1,0,1,4,15,199,2,0,0,2,12,9,0,3,0,174,1,7,67,9,12,78,11,0,9,1,1,0,41,13,6,7,1,15,12,11,1,8,8,8,0,0,0,616
2021,"Greenwich 019","E02000331",8235,6793,5763,107,923,855,63,21,114,35,96,70,84,137,235,68,14,54,185,7,144,22,116,6,34,2,1,6,3,22,322,17,2,0,15,48,39,1,5,3,193,0,8,59,15,1,110,64,7,34,3,20,0,110,41,6,35,4,41,24,16,8,21,21,13,8,0,0,804
2021,"Greenwich 020","E02000332",7446,6387,5471,113,803,744,55,30,105,22,42,73,85,136,196,59,9,50,269,14,224,25,171,28,31,2,0,7,7,15,133,2,0,0,2,18,5,1,7,5,88,1,4,41,13,8,21,25,8,8,1,8,0,80,26,2,24,2,30,22,11,11,9,9,5,4,0,0,568
2021,"Greenwich 021","E02000333",6239,5627,4908,138,581,523,62,40,86,41,67,16,43,33,135,58,16,42,63,4,43,3,31,9,16,2,0,7,4,3,112,3,0,1,2,28,17,0,6,5,57,1,1,29,7,4,15,23,1,10,4,8,1,92,57,10,47,1,32,2,0,2,31,31,18,13,0,1,313
2021,"Greenwich 022","E02000334",6640,5683,4844,99,740,688,74,35,78,44,48,68,54,114,173,52,13,39,153,7,104,15,87,2,42,6,0,16,8,12,142,3,0,0,3,42,26,3,8,5,75,0,6,38,5,3,23,22,7,8,1,6,0,56,16,5,11,1,26,13,9,4,15,15,10,5,0,0,591
2021,"Greenwich 023","E02000335",6682,5942,5377,100,465,440,37,18,44,24,35,49,79,63,91,25,11,14,72,5,49,15,29,5,18,1,0,5,4,8,102,4,2,0,2,31,21,2,4,4,50,0,0,15,0,8,27,17,7,3,0,7,0,45,24,3,21,0,12,9,7,2,19,19,12,7,0,0,502
2021,"Greenwich 025","E02000337",8472,7094,6110,64,920,850,33,19,85,46,43,156,137,103,228,70,21,49,95,8,71,4,55,12,16,2,0,8,4,2,167,4,2,1,1,57,48,1,6,2,75,1,2,33,3,11,25,29,3,4,5,17,2,68,14,4,10,2,43,9,6,3,9,9,4,5,0,0,1039
2021,"Greenwich 027","E02000339",6291,5592,4961,116,515,486,42,18,60,30,43,43,48,90,112,29,10,19,48,1,39,4,32,3,8,1,0,3,2,2,77,2,2,0,0,35,25,2,6,2,24,0,5,12,0,2,5,16,4,9,0,3,0,62,31,7,24,1,24,6,4,2,12,12,6,6,0,0,500
2021,"Greenwich 028","E02000340",6865,6100,5260,81,759,681,41,29,80,70,35,44,79,78,225,78,32,46,102,15,61,7,39,15,26,2,0,8,5,11,147,9,2,5,2,34,19,0,9,6,77,0,7,40,17,6,7,26,8,4,2,12,1,46,14,9,5,1,26,5,2,3,16,16,11,5,0,0,454
2021,"Greenwich 029","E02000341",8000,6598,5713,80,805,757,56,12,56,46,47,115,82,144,199,48,15,33,155,11,122,19,89,14,22,5,0,5,3,9,108,8,5,1,2,20,13,2,1,4,52,0,1,23,4,19,5,28,8,10,5,5,0,51,9,3,6,0,28,14,9,5,7,7,7,0,0,0,1081
2021,"Greenwich 030","E02000342",6345,5436,4773,59,604,566,26,36,78,41,25,39,69,65,187,38,6,32,119,6,88,18,62,8,25,3,0,6,6,10,136,4,0,0,4,30,25,0,3,2,72,2,2,48,7,6,7,28,8,12,1,7,2,51,15,3,12,5,24,7,5,2,6,6,2,4,0,0,597
2021,"Greenwich 031","E02000343",7048,5910,5193,55,662,601,34,12,68,27,31,86,73,116,154,61,9,52,77,2,58,3,53,2,17,1,1,8,0,7,126,1,0,0,1,24,24,0,0,0,70,4,6,34,2,6,18,31,7,5,3,16,0,48,11,4,7,1,20,16,13,3,15,15,10,5,0,0,872
2021,"Greenwich 032","E02000344",6431,5799,5301,57,441,406,24,22,35,15,32,41,57,71,109,35,6,29,81,0,59,10,46,3,22,0,0,8,7,7,63,1,0,0,1,12,6,2,3,1,42,5,1,22,3,4,7,8,1,1,0,6,0,20,8,2,6,2,6,4,3,1,2,2,0,2,0,0,466
2021,"Greenwich 033","E02006786",7557,6116,5202,62,852,828,42,25,69,71,45,91,55,207,223,24,5,19,260,2,226,25,180,21,32,4,0,2,6,20,295,2,0,0,2,11,5,1,4,1,277,1,4,41,7,13,211,5,0,4,0,1,0,74,24,2,22,2,18,30,22,8,5,5,4,1,0,0,807
2021,"Greenwich 034","E02006927",12371,10496,8811,174,1511,1347,130,69,124,90,115,129,167,122,401,164,45,119,202,18,121,19,88,14,63,5,0,26,5,27,555,14,5,0,9,273,219,9,26,19,169,3,7,121,14,7,17,93,24,30,11,28,6,227,115,32,83,4,75,33,23,10,35,34,27,7,1,0,856
2021,"Greenwich 035","E02006928",12092,10047,7715,189,2143,1867,210,84,268,145,195,119,195,142,509,276,50,226,258,32,151,25,104,22,75,12,1,27,6,29,734,37,4,3,30,228,141,29,30,28,363,3,7,296,15,7,35,97,32,15,24,26,9,359,198,58,140,11,118,32,22,10,85,85,62,23,0,1,608
2021,"Greenwich 037","E02006930",9847,8537,6771,202,1564,1416,191,49,224,96,152,103,99,105,397,148,39,109,168,9,91,1,79,11,68,6,0,33,12,17,368,11,2,0,9,109,75,8,11,15,179,0,6,133,5,10,25,61,29,19,9,4,8,190,104,23,81,13,56,17,17,0,67,67,43,24,0,0,517
2021,"Greenwich 038","E02006931",9461,8268,6893,192,1183,1092,106,47,186,43,146,79,74,97,314,91,24,67,218,11,157,23,109,25,50,4,0,22,5,19,220,13,5,1,7,73,45,10,12,6,96,1,5,52,14,10,14,36,13,7,5,11,2,194,131,20,111,7,34,22,12,10,76,76,44,32,0,0,485
2021,"Greenwich 039","E02006991",6315,5208,3756,121,1331,1230,105,48,161,100,122,105,133,94,362,101,29,72,197,18,112,16,83,13,67,6,0,33,13,15,464,7,0,1,6,135,97,16,10,12,251,0,3,170,21,3,54,62,19,14,11,18,9,170,65,15,50,6,84,15,10,5,62,62,53,9,0,0,214
2021,"Greenwich 040","E02006992",8224,6772,5290,113,1369,1191,137,61,191,67,97,63,104,86,385,178,32,146,195,12,120,19,90,11,63,4,1,38,5,15,521,29,5,0,24,176,136,12,14,14,229,0,10,171,15,7,26,64,17,12,9,26,23,208,108,30,78,12,77,11,4,7,47,47,31,16,0,0,481
2021,"Greenwich 041","E02006993",8398,6793,5141,94,1558,1381,138,63,222,94,101,73,129,135,426,177,26,151,208,20,134,7,112,15,54,3,0,24,7,20,684,20,7,0,13,206,149,26,7,24,360,2,14,266,15,17,46,85,27,24,15,19,13,204,77,25,52,11,93,23,14,9,47,47,32,15,0,0,462
2021,"Greenwich 042","E02006994",7640,6013,4457,69,1487,1384,87,51,170,106,115,127,99,238,391,103,22,81,430,8,360,42,277,41,62,14,7,2,16,23,485,18,2,2,14,85,65,6,7,7,319,6,16,146,15,5,131,60,7,26,3,24,3,82,24,3,21,1,50,7,6,1,21,20,16,4,1,0,609
2021,"Hackney 001","E02000345",8201,7479,6363,41,1075,960,44,31,88,50,133,10,162,73,369,115,21,94,46,9,29,16,10,3,8,0,0,0,1,7,127,99,0,1,98,4,0,0,4,0,19,0,3,16,0,0,0,5,1,1,0,3,0,273,170,18,152,2,87,14,10,4,18,18,14,4,0,0,258
2021,"Hackney 002","E02000346",9401,7971,6302,126,1543,1334,136,62,198,145,194,14,188,99,298,209,93,116,221,26,155,42,88,25,40,3,0,4,4,29,413,20,6,1,13,201,164,9,7,21,135,11,67,43,10,3,1,55,31,9,5,10,2,228,86,23,63,7,87,48,29,19,61,61,45,16,0,0,507
2021,"Hackney 003","E02000347",8150,7361,6451,68,842,729,59,29,79,65,127,2,107,38,223,113,38,75,69,0,68,8,39,21,1,0,0,0,0,1,151,104,1,0,103,5,0,0,3,2,32,0,21,10,1,0,0,9,1,6,0,2,1,207,152,20,132,1,41,13,11,2,32,32,19,13,0,0,330
2021,"Hackney 004","E02000348",8103,7344,6435,78,831,744,54,22,84,64,100,4,131,39,246,87,48,39,115,8,96,30,41,25,11,0,1,3,0,7,115,78,0,0,78,9,2,4,2,1,25,1,2,19,3,0,0,3,2,1,0,0,0,174,114,13,101,1,34,25,16,9,8,8,4,4,0,0,347
2021,"Hackney 006","E02000350",10243,9235,7840,170,1225,1095,144,62,184,67,176,32,147,52,231,130,61,69,105,45,47,14,19,14,13,0,0,3,3,7,183,43,2,0,41,25,10,1,11,3,100,0,23,58,17,2,0,15,8,1,3,3,0,300,153,38,115,3,124,20,15,5,112,112,76,36,0,0,308
2021,"Hackney 007","E02000351",9289,8373,6737,205,1431,1329,196,78,238,94,168,19,152,68,316,102,59,43,101,14,64,22,35,7,23,0,1,9,4,9,162,16,1,1,14,60,15,3,36,6,55,1,14,33,7,0,0,27,4,12,3,8,4,203,125,45,80,5,56,17,12,5,105,105,76,29,0,0,345
2021,"Hackney 008","E02000352",6746,6143,5299,102,742,682,79,38,98,33,80,14,145,40,155,60,36,24,62,5,46,7,21,18,11,2,0,6,0,3,71,19,0,0,19,21,2,0,14,5,21,0,11,7,3,0,0,9,2,2,1,4,1,123,71,12,59,6,24,22,21,1,53,53,41,12,0,0,294
2021,"Hackney 009","E02000353",7767,7147,6072,178,897,814,108,66,173,51,108,7,62,23,216,83,43,40,47,8,24,4,15,5,15,2,1,8,2,2,88,15,0,2,13,27,5,2,10,10,35,0,3,21,7,4,0,9,5,0,1,3,2,180,108,39,69,7,51,14,6,8,90,90,61,29,0,0,215
2021,"Hackney 010","E02000354",9607,8679,7385,140,1154,1061,98,38,210,131,170,10,123,23,258,93,63,30,138,3,114,46,50,18,21,0,0,7,1,13,151,11,2,0,9,21,3,2,10,6,104,0,45,53,4,2,0,15,2,2,4,7,0,193,75,30,45,4,58,56,39,17,77,77,53,24,0,0,369
2021,"Hackney 011","E02000355",8195,7436,6316,174,946,882,129,78,141,76,125,30,84,17,202,64,20,44,83,5,58,20,25,13,20,2,1,6,0,11,103,9,2,0,7,21,4,0,16,1,69,0,8,43,16,2,0,4,2,0,0,2,0,138,60,23,37,3,26,49,38,11,100,100,72,28,0,0,335
2021,"Hackney 012","E02000356",7033,6429,5504,154,771,686,105,48,143,34,91,7,52,12,194,85,50,35,56,9,33,14,10,9,14,1,1,9,0,3,62,10,0,1,9,26,4,1,18,3,17,0,4,11,2,0,0,8,3,1,1,3,1,166,92,24,68,7,51,16,9,7,113,113,82,31,0,0,207
2021,"Hackney 013","E02000357",6847,5966,5175,93,698,638,61,20,93,98,68,18,72,44,164,60,33,27,278,12,240,78,124,38,26,4,0,4,3,15,82,9,0,2,7,10,4,0,2,4,43,1,14,16,12,0,0,18,3,9,2,4,2,100,10,2,8,2,20,68,50,18,20,20,15,5,0,0,401
2021,"Hackney 014","E02000358",11089,9925,7913,276,1736,1540,224,116,298,109,238,27,135,39,354,196,148,48,163,13,115,42,51,22,35,1,1,12,3,18,160,10,2,0,8,55,13,0,32,10,66,1,19,36,7,2,1,26,8,5,7,6,3,244,125,32,93,3,72,44,26,18,146,146,87,59,0,0,451
2021,"Hackney 015","E02000359",6695,6075,5227,105,743,692,72,44,119,57,90,19,65,36,190,51,30,21,87,5,71,11,50,10,11,0,1,2,2,6,88,1,0,0,1,9,4,1,2,2,64,3,3,23,35,0,0,14,1,5,4,4,0,100,50,20,30,10,11,29,14,15,60,60,47,13,0,0,285
2021,"Hackney 016","E02000360",11516,10097,8608,179,1310,1210,140,70,164,183,145,19,129,24,336,100,61,39,351,35,290,111,140,39,26,1,0,1,3,21,197,19,1,5,13,31,4,0,22,5,105,4,34,50,12,5,0,38,7,16,3,12,4,230,91,21,70,7,49,83,58,25,73,73,58,15,0,0,568
2021,"Hackney 017","E02000361",8063,7071,5650,145,1276,1176,143,89,200,129,175,20,115,17,288,100,54,46,155,20,104,41,34,29,31,2,0,16,1,12,158,6,0,2,4,55,24,2,18,11,50,2,12,24,9,2,1,46,3,10,2,31,1,217,118,50,68,9,54,36,29,7,124,124,76,48,0,0,338
2021,"Hackney 018","E02000362",6961,6098,5233,127,738,671,59,36,134,79,93,25,71,14,160,67,48,19,163,4,135,28,88,19,24,3,0,5,1,15,83,10,1,4,5,15,4,2,5,4,35,5,8,17,3,1,1,22,9,6,0,7,1,112,48,14,34,4,28,32,22,10,50,50,40,10,0,0,455
2021,"Hackney 019","E02000363",11881,10316,8914,131,1271,1145,115,44,178,194,168,30,126,26,264,126,61,65,361,10,313,72,184,57,38,5,2,3,3,25,164,9,2,1,6,30,16,4,6,4,91,1,45,31,13,1,0,34,1,17,1,15,0,183,55,18,37,2,52,74,63,11,47,47,42,5,0,0,810
2021,"Hackney 020","E02000364",9217,8236,7089,167,980,926,135,85,189,58,97,16,77,17,252,54,23,31,97,4,72,24,37,11,21,1,3,9,1,7,116,17,0,2,15,43,4,1,19,19,36,0,6,21,8,1,0,19,2,4,8,5,1,226,131,49,82,1,45,49,35,14,162,162,115,47,0,0,380
2021,"Hackney 022","E02000366",8324,7387,6451,170,766,703,100,43,109,100,72,17,62,18,182,63,38,25,118,8,101,34,50,17,9,0,0,7,0,2,76,4,0,0,4,16,4,1,10,1,39,0,13,19,6,1,0,17,2,4,2,9,0,131,49,12,37,2,28,52,39,13,78,77,64,13,1,0,534
2021,"Hackney 023","E02000367",10415,9134,7324,247,1563,1447,220,110,251,122,220,32,114,37,341,116,65,51,159,10,125,49,55,21,24,0,0,13,2,9,161,30,2,0,28,67,37,1,15,14,45,0,17,24,0,2,2,14,4,3,4,3,5,355,193,55,138,11,92,59,50,9,198,198,153,45,0,0,408
2021,"Hackney 024","E02000368",9929,8763,7373,193,1197,1095,168,64,194,121,164,9,119,18,238,102,63,39,178,11,136,50,63,23,31,6,1,5,2,17,134,19,4,1,14,23,15,0,6,2,49,1,28,11,4,4,1,41,7,7,6,21,2,193,87,25,62,4,54,48,36,12,104,104,70,34,0,0,557
2021,"Hackney 025","E02000369",13458,11703,9381,226,2096,1880,327,113,308,186,199,48,153,52,494,216,118,98,261,33,193,57,92,44,35,3,1,13,2,16,262,31,7,2,22,77,24,8,26,19,92,0,20,57,10,2,3,55,25,7,5,18,7,370,221,67,154,9,85,55,40,15,264,264,169,95,0,0,598
2021,"Hackney 026","E02000370",8862,7599,5980,144,1475,1333,228,92,211,119,169,30,94,76,314,142,62,80,166,26,117,48,45,24,23,1,0,9,4,9,253,25,1,2,22,96,40,6,24,26,78,2,13,46,14,2,1,50,20,10,16,4,4,259,167,38,129,8,63,21,14,7,144,144,102,42,0,0,441
2021,"Hackney 028","E02006918",8396,7476,6202,126,1148,1061,107,58,140,91,117,24,233,50,241,87,53,34,165,8,145,45,76,24,12,0,0,4,1,7,120,23,0,1,22,17,3,1,5,8,67,9,20,30,7,1,0,12,2,6,0,4,1,159,61,18,43,2,39,57,24,33,25,25,18,7,0,0,451
2021,"Hackney 029","E02006921",7927,7092,6175,62,855,769,38,19,78,85,82,8,149,52,258,86,44,42,91,15,64,16,36,12,12,0,1,2,3,6,108,44,5,1,38,6,1,1,1,3,47,2,8,32,5,0,0,11,0,1,0,10,0,206,126,9,117,1,38,41,33,8,16,16,12,4,0,0,414
2021,"Hackney 030","E02007108",5943,5200,3934,148,1118,1010,167,72,229,55,109,23,58,20,277,108,56,52,52,4,34,8,16,10,14,0,0,10,1,3,119,12,2,3,7,55,18,2,21,14,36,0,4,28,2,2,0,16,4,1,9,2,0,184,118,52,66,5,44,17,7,10,190,190,130,60,0,0,198
2021,"Hackney 031","E02007109",7616,6787,5700,152,935,851,143,53,173,82,81,21,40,20,238,84,58,26,84,9,60,11,31,18,15,1,0,9,0,5,112,16,2,0,14,41,11,12,13,5,36,0,3,24,7,2,0,17,7,4,3,3,2,186,126,41,85,4,38,18,15,3,187,184,120,64,3,0,260
2021,"Hackney 032","E02007110",7333,5999,4318,106,1575,1432,250,81,273,120,152,22,145,34,355,143,64,79,160,30,103,40,42,21,27,4,0,9,4,10,437,57,3,0,54,226,172,10,13,31,73,0,6,57,7,1,2,70,24,13,11,22,11,317,184,53,131,10,101,22,11,11,112,112,95,17,0,0,308
2021,"Hackney 033","E02007111",5950,4764,3171,107,1486,1355,304,98,199,119,169,13,63,59,331,131,39,92,93,15,60,16,30,14,18,0,0,14,0,4,384,29,2,0,27,208,145,15,20,28,95,0,7,77,7,4,0,52,11,2,14,25,0,372,268,74,194,13,77,14,8,6,149,149,97,52,0,0,188
2021,"Hammersmith and Fulham 001","E02000372",9989,8155,6371,185,1599,1502,114,44,276,149,259,31,172,74,383,97,23,74,153,73,47,15,25,7,33,0,0,8,9,16,782,84,14,7,63,363,273,20,41,29,130,11,16,76,22,5,0,202,60,102,10,30,3,178,49,14,35,4,90,35,16,19,66,66,47,19,0,0,655
2021,"Hammersmith and Fulham 002","E02000373",7037,6230,5271,78,881,816,51,37,143,97,100,30,111,28,219,65,10,55,114,25,74,23,39,12,15,1,2,4,2,6,172,28,7,2,19,33,18,1,6,8,33,3,10,9,9,2,0,78,7,65,1,5,0,80,18,8,10,1,40,21,10,11,14,14,8,6,0,0,427
2021,"Hammersmith and Fulham 003","E02000374",6920,6117,4922,154,1041,972,133,28,179,94,148,22,102,44,222,69,10,59,79,29,29,8,15,6,21,3,2,6,2,8,255,50,5,1,44,77,43,8,10,16,56,6,4,37,7,1,1,72,18,45,2,7,0,106,50,12,38,4,40,12,7,5,52,52,29,23,0,0,311
2021,"Hammersmith and Fulham 004","E02000375",7482,6605,5083,157,1365,1277,176,50,237,85,182,32,96,73,346,88,19,69,76,26,22,9,7,6,28,1,0,5,1,21,296,35,13,0,22,133,57,14,47,15,54,3,10,25,15,0,1,71,18,43,3,7,3,155,91,23,68,10,39,15,10,5,53,53,34,19,0,1,296
2021,"Hammersmith and Fulham 005","E02000376",6701,5854,4338,129,1387,1300,141,48,268,114,197,33,124,57,318,87,13,74,80,31,16,5,3,8,33,1,1,19,0,12,241,22,7,5,10,70,43,5,13,9,76,0,8,42,25,0,1,73,13,39,3,18,0,173,72,12,60,10,66,25,8,17,86,86,58,28,0,0,267
2021,"Hammersmith and Fulham 006","E02000377",7796,6913,5424,211,1278,1200,131,66,271,87,181,30,126,53,255,78,13,65,81,22,25,6,11,8,34,1,3,14,2,14,235,20,5,2,13,77,46,8,12,11,40,5,5,26,3,1,0,97,7,76,4,10,1,131,63,19,44,7,48,13,6,7,59,59,33,26,0,1,376
2021,"Hammersmith and Fulham 007","E02000378",6437,5680,4103,130,1447,1342,235,49,291,79,192,19,89,59,329,105,16,89,56,29,13,3,8,2,14,0,3,3,1,7,256,33,16,1,16,94,46,11,19,18,48,3,3,36,6,0,0,77,12,44,10,11,4,164,83,15,68,14,58,9,0,9,65,65,47,18,0,1,215
2021,"Hammersmith and Fulham 008","E02000379",7381,6729,5458,195,1076,987,152,34,173,78,126,23,102,27,272,89,26,63,52,21,16,4,8,4,15,1,0,7,0,7,166,44,16,1,27,52,12,3,23,14,41,0,5,27,5,4,0,29,9,11,1,8,0,113,72,22,50,0,35,6,4,2,58,50,33,17,8,0,263
2021,"Hammersmith and Fulham 009","E02000380",5510,4897,4007,140,750,690,165,43,122,37,87,11,31,33,161,60,12,48,49,16,5,1,2,2,28,4,0,15,1,8,156,21,3,0,18,64,27,11,16,10,37,0,2,32,1,2,0,34,4,22,4,4,0,134,92,13,79,5,27,10,4,6,79,79,51,28,0,0,195
2021,"Hammersmith and Fulham 010","E02000381",7631,6765,5089,173,1503,1399,362,78,268,76,158,24,62,44,327,104,27,77,69,29,21,8,10,3,19,1,1,12,1,4,197,26,10,3,13,68,33,3,20,12,37,2,3,21,9,2,0,59,14,39,4,2,7,239,162,41,121,15,54,8,4,4,71,71,54,17,0,0,290
2021,"Hammersmith and Fulham 011","E02000382",6189,5351,4230,136,985,896,137,36,179,41,116,31,87,40,229,89,17,72,57,18,16,5,8,3,23,0,0,12,4,7,315,24,15,1,8,172,101,17,29,25,59,1,2,40,8,2,6,59,17,26,3,13,1,172,118,25,93,5,41,8,4,4,43,42,32,10,1,0,251
2021,"Hammersmith and Fulham 012","E02000383",8459,7307,5297,187,1823,1711,322,58,336,113,222,37,132,69,422,112,17,95,113,53,20,2,4,14,40,3,0,23,5,9,493,76,24,15,37,145,72,19,21,33,85,3,1,71,7,3,0,174,32,84,25,33,13,202,113,37,76,7,64,18,6,12,91,91,71,20,0,0,253
2021,"Hammersmith and Fulham 013","E02000384",8269,7045,5317,179,1549,1429,188,66,283,103,249,26,88,65,361,120,20,100,86,29,25,7,13,5,32,1,0,10,8,13,482,43,20,5,18,265,160,19,51,35,59,3,5,37,12,2,0,107,28,43,23,13,8,214,93,21,72,5,96,20,8,12,92,92,72,20,0,0,350
2021,"Hammersmith and Fulham 014","E02000385",5615,4885,3586,114,1185,1083,177,59,263,64,124,15,67,49,265,102,24,78,68,19,18,3,14,1,31,1,0,25,1,4,242,25,3,0,22,77,36,10,17,14,58,9,7,34,3,3,2,78,18,28,11,21,4,172,106,31,75,4,55,7,1,6,102,100,79,21,2,0,146
2021,"Hammersmith and Fulham 015","E02000386",7582,6661,5279,160,1222,1141,162,46,288,79,152,30,94,41,249,81,9,72,93,32,27,7,12,8,34,1,0,13,2,18,247,20,9,4,7,83,34,5,10,34,52,2,8,26,13,1,2,92,17,60,6,9,0,146,52,11,41,7,64,23,8,15,50,50,38,12,0,0,385
2021,"Hammersmith and Fulham 016","E02000387",6028,5192,4072,105,1015,962,163,37,213,95,127,26,60,37,204,53,15,38,69,21,23,6,14,3,25,0,0,19,2,4,305,10,3,0,7,47,22,4,8,13,55,3,6,27,13,1,5,193,16,157,5,15,0,145,69,17,52,5,55,16,5,11,52,52,33,19,0,0,265
2021,"Hammersmith and Fulham 017","E02000388",8661,7485,5613,181,1691,1574,347,84,324,82,194,29,100,40,374,117,25,92,104,32,29,9,16,4,43,5,0,28,1,9,354,32,6,0,26,116,68,10,18,20,88,3,1,67,12,0,5,113,22,42,14,35,5,270,171,56,115,9,72,18,13,5,149,148,99,49,1,0,299
